Exemption Number,Manufacturer Registration Number,Manufacturer Name,Report ID,Date of Event,Manufacturer Aware Date,Event Type,Device Problem Codes,Report Year,Report Quarter,Initial Report Flag,Device ID,Product Code,Brand Name,Model Number,Catalog Number,Implant Available for Evaluation,Implant Returned to Manufacturer
2007003,1645337,MENTOR,IP-00485767,1/1/2019,2/7/2019,IN,2993,2019,1,I,3544500,FTR,Siltex Low Bleed Gel Filled Mammary - Round High Profile,,3544500,1,1
2007003,1645337,MENTOR,IP-00476142,2/26/2018,1/29/2019,IN,2993,2019,1,I,3503504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503504BC,1,1
2007003,1645337,MENTOR,IP-00460313,1/7/2019,1/14/2019,IN,2993,2019,1,I,3504001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504001BC,1,1
2007003,1645337,MENTOR,IP-00460312,3/1/2018,1/10/2019,IN,2993,2019,1,I,3504004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504004BC,1,1
2007003,1645337,MENTOR,IP-00508930,2/2/2019,3/1/2019,IN,2993,2019,1,I,3502751BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502751BC,1,1
2007003,1645337,MENTOR,IP-00468918,7/25/2018,1/22/2019,IN,2993,2019,1,I,3503004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503004BC,1,1
2007003,1645337,MENTOR,IP-00503035,2/21/2019,2/25/2019,IN,2993,2019,1,I,3503004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503004BC,1,1
2007003,1645337,MENTOR,IP-00492825,12/1/2018,2/14/2019,IN,2993,2019,1,I,3503004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503004BC,1,1
2007003,1645337,MENTOR,IP-00462296,2/20/2018,1/15/2019,IN,2993,2019,1,I,3504754BC,FTR,,,3504754BC,1,1
2007003,1645337,MENTOR,IP-00555017,2/20/2018,4/12/2019,IN,2993,2019,1,I,3504754BC,FTR,,,3504754BC,1,1
2007003,1645337,MENTOR,IP-00454057,12/12/2018,1/7/2019,IN,1546,2019,1,I,3505004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3505004BC,1,1
2007003,1645337,MENTOR,IP-00517449,2/4/2019,3/11/2019,IN,2993,2019,1,I,3507255MC,FTR,,,3507255MC,1,1
2007003,1645337,MENTOR,IP-00508935,2/17/2019,3/1/2019,IN,2993,2019,1,I,3507320MC,FTR,,,3507320MC,1,1
2007003,1645337,MENTOR,IP-00467720,1/17/2019,1/21/2019,IN,2993,2019,1,I,3504004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504004BC,1,1
2007003,1645337,MENTOR,IP-00452840,4/27/2018,1/4/2019,IN,2993,2019,1,I,3503504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503504BC,1,1
2007003,1645337,MENTOR,IP-00454175,1/2/2018,1/7/2019,IN,2993,2019,1,I,3505504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3505504BC,1,1
2007003,1645337,MENTOR,IP-00453378,NI,1/6/2019,IN,2993,2019,1,I,3507004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3507004BC,1,1
2007003,1645337,MENTOR,IP-00453380,NI,1/6/2019,IN,2993,2019,1,I,3507004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3507004BC,1,1
2007003,1645337,MENTOR,IP-00467718,1/17/2019,1/21/2019,IN,2993,2019,1,I,3504004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504004BC,1,1
2007003,1645337,MENTOR,IP-00477817,11/29/2018,1/30/2019,IN,2993,2019,1,I,3505001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3505001BC,1,1
2007003,1645337,MENTOR,IP-00476075,10/1/2018,1/29/2019,IN,2993,2019,1,I,3504004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504004BC,1,1
2007003,1645337,MENTOR,IP-00459397,4/2/2018,1/11/2019,IN,2993,2019,1,I,3544325,FTR,Siltex Low Bleed Gel Filled Mammary - Round High Profile,,3544325,1,1
2007003,1645337,MENTOR,IP-00477585,1/15/2019,1/30/2019,IN,2993,2019,1,I,3503501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503501BC,1,1
2007003,1645337,MENTOR,IP-00463706,1/15/2019,1/16/2019,IN,2993,2019,1,I,3503751BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503751BC,1,1
2007003,1645337,MENTOR,IP-00506046,11/28/2018,2/27/2019,IN,1546,2019,1,I,3504254BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504254BC,1,1
2007003,1645337,MENTOR,IP-00457857,11/28/2018,1/10/2019,IN,2993,2019,1,I,3504254BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504254BC,1,1
2007003,1645337,MENTOR,IP-00511630,1/7/2019,3/5/2019,IN,2993,2019,1,I,3505800BC,FTR,,,3505800BC,1,1
2007003,1645337,MENTOR,IP-00462297,1/15/2019,1/15/2019,IN,2993,2019,1,I,3504751BC,FTR,,,3504751BC,1,1
2007003,1645337,MENTOR,IP-00533185,2/1/2019,3/25/2019,IN,1170,2019,1,I,3505504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3505504BC,1,1
2007003,1645337,MENTOR,IP-00490003,1/24/2019,2/12/2019,IN,2993,2019,1,I,3507150MC,FTR,,,3507150MC,1,1
2007003,1645337,MENTOR,IP-00489999,1/24/2019,2/12/2019,IN,2993,2019,1,I,3507150MC,FTR,,,3507150MC,1,1
2007003,1645337,MENTOR,IP-00470002,11/15/2018,1/23/2019,IN,2993,2019,1,I,3503001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503001BC,1,1
2007003,1645337,MENTOR,IP-00499775,9/10/2018,2/21/2019,IN,2993,2019,1,I,3504001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504001BC,1,1
2007003,1645337,MENTOR,IP-00537754,12/1/2018,3/28/2019,IN,1546,2019,1,I,3506004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3506004BC,1,1
2007003,1645337,MENTOR,IP-00438601,11/20/2018,12/16/2018,IN,1546,2019,1,I,3542501,FTR,Siltex Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3542501,1,1
2007003,1645337,MENTOR,IP-00517988,11/14/2018,3/1/2019,IN,2993,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,1,1
2007003,1645337,MENTOR,IP-00522254,11/15/2018,3/11/2019,IN,2993,2019,1,I,3503001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503001BC,1,1
2007003,1645337,MENTOR,IP-00460832,6/19/2018,1/14/2019,IN,1546,2019,1,I,3505400BC,FTR,,,3505400BC,1,1
2007003,1645337,MENTOR,IP-00512011,3/1/2019,3/5/2019,IN,2993,2019,1,I,3543501,FTR,,,3543501,1,1
2007003,1645337,MENTOR,IP-00512012,3/1/2019,3/5/2019,IN,2993,2019,1,I,3543501,FTR,,,3543501,1,1
2007003,1645337,MENTOR,IP-00491694,6/19/2018,2/13/2019,IN,2993,2019,1,I,3505430BC,FTR,,,3505430BC,1,1
2007003,1645337,MENTOR,IP-00517991,11/14/2018,3/1/2019,IN,1546,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,1,1
2007003,1645337,MENTOR,IP-00459472,11/1/2018,1/11/2019,IN,2993,2019,1,I,3504001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504001BC,1,1
2007003,1645337,MENTOR,IP-00494282,2/1/2019,2/15/2019,IN,1546,2019,1,I,3543501,FTR,,,3543501,1,1
2007003,1645337,MENTOR,IP-00484773,2/6/2019,2/6/2019,IN,2993,2019,1,I,3504004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504004BC,1,1
2007003,1645337,MENTOR,IP-00494190,2/14/2019,2/15/2019,IN,2993,2019,1,I,3504254BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504254BC,1,1
2007003,1645337,MENTOR,IP-00456886,11/2/2018,1/9/2019,IN,2993,2019,1,I,3502501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502501BC,1,1
2007003,1645337,MENTOR,IP-00456885,11/2/2018,1/9/2019,IN,2993,2019,1,I,3502501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502501BC,1,1
2007003,1645337,MENTOR,IP-00492708,2/6/2019,2/6/2019,IN,2993,2019,1,I,3504004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504004BC,1,1
2007003,1645337,MENTOR,IP-00459742,NI,1/11/2019,IN,2993,2019,1,I,3503001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503001BC,1,1
2007003,1645337,MENTOR,IP-00457838,1/10/2019,1/10/2019,IN,1546,2019,1,I,3544800,FTR,Siltex Low Bleed Gel Filled Mammary - Round High Profile,,3544800,1,1
2007003,1645337,MENTOR,IP-00477832,1/29/2019,1/30/2019,IN,2993,2019,1,I,3504001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504001BC,1,1
2007003,1645337,MENTOR,IP-00483285,2/5/2019,2/5/2019,IN,2993,2019,1,I,3504251BC,FTR,,,3504251BC,1,1
2007003,1645337,MENTOR,IP-00484562,11/16/2018,2/6/2019,IN,2993,2019,1,I,3505004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3505004BC,1,1
2007003,1645337,MENTOR,IP-00483288,2/5/2019,2/5/2019,IN,2993,2019,1,I,3504501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504501BC,1,1
2007003,1645337,MENTOR,IP-00503144,2/25/2019,2/25/2019,IN,2993,2019,1,I,3341055,FTR,,,3341055,1,1
2007003,1645337,MENTOR,IP-00478419,11/30/2018,1/31/2019,IN,1546,2019,1,I,3506004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3506004BC,1,1
2007003,1645337,MENTOR,IP-00516295,2/22/2019,3/8/2019,IN,2993,2019,1,I,3502751BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502751BC,1,1
2007003,1645337,MENTOR,IP-00504530,12/31/2018,2/26/2019,IN,2993,2019,1,I,3502504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3502504BC,1,1
2007003,1645337,MENTOR,IP-00504529,12/31/2018,2/26/2019,IN,2993,2019,1,I,3502504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3502504BC,1,1
2007003,1645337,MENTOR,IP-00460555,6/1/2018,1/14/2019,IN,2993,2019,1,I,3503501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503501BC,1,1
2007003,1645337,MENTOR,IP-00466368,7/24/2018,1/18/2019,IN,2993,2019,1,I,3503254BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503254BC,1,1
2007003,1645337,MENTOR,IP-00452574,12/28/2018,1/4/2019,IN,2993,2019,1,I,3504254BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504254BC,1,1
2007003,1645337,MENTOR,IP-00500198,2/21/2019,2/21/2019,IN,1546,2019,1,I,3503004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503004BC,1,1
2007003,1645337,MENTOR,IP-00481747,2/1/2019,2/4/2019,IN,2993,2019,1,I,3505001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3505001BC,1,1
2007003,1645337,MENTOR,IP-00481751,2/1/2019,2/4/2019,IN,2993,2019,1,I,3505001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3505001BC,1,1
2007003,1645337,MENTOR,IP-00498429,2/18/2019,2/20/2019,IN,2993,2019,1,I,3505700BC,FTR,,,3505700BC,1,1
2007003,1645337,MENTOR,IP-00489725,2/8/2019,2/12/2019,IN,2993,2019,1,I,3502001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502001BC,1,1
2007003,1645337,MENTOR,IP-00494430,2/1/2018,2/15/2019,IN,2993,2019,1,I,3505501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3505501BC,1,1
2007003,1645337,MENTOR,IP-00469002,12/21/2018,1/22/2019,IN,2993,2019,1,I,3505455BC,FTR,,,3505455BC,1,1
2007003,1645337,MENTOR,IP-00528807,3/19/2019,3/20/2019,IN,2993,2019,1,I,3502001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502001BC,1,1
2007003,1645337,MENTOR,IP-00498489,11/13/2018,2/20/2019,IN,2993,2019,1,I,3502754BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3502754BC,1,1
2007003,1645337,MENTOR,IP-00504493,12/17/2018,2/26/2019,IN,2993,2019,1,I,3502504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3502504BC,1,1
2007003,1645337,MENTOR,IP-00476350,1/28/2019,1/29/2019,IN,2993,2019,1,I,3505375BC,FTR,,,3505375BC,1,1
2007003,1645337,MENTOR,IP-00477849,10/22/2018,1/30/2019,IN,2993,2019,1,I,3502504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3502504BC,1,1
2007003,1645337,MENTOR,IP-00506135,12/19/2018,2/27/2019,IN,2993,2019,1,I,3507255MC,FTR,,,3507255MC,1,1
2007003,1645337,MENTOR,IP-00516325,5/23/2018,3/8/2019,IN,1546,2019,1,I,3507255MC,FTR,,,3507255MC,1,1
2007003,1645337,MENTOR,IP-00501574,7/9/2018,2/22/2019,IN,2993,2019,1,I,3505504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3505504BC,1,1
2007003,1645337,MENTOR,IP-00516049,2/25/2019,3/8/2019,IN,2993,2019,1,I,3505504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3505504BC,1,1
2007003,1645337,MENTOR,IP-00483163,2/5/2019,2/5/2019,IN,1546,2019,1,I,3505001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3505001BC,1,1
2007003,1645337,MENTOR,IP-00491711,6/1/2018,2/13/2019,IN,1546,2019,1,I,3506504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3506504BC,1,1
2007003,1645337,MENTOR,IP-00470378,10/18/2018,1/23/2019,IN,2993,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,1,1
2007003,1645337,MENTOR,IP-00477797,11/2/2018,1/30/2019,IN,2993,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,1,1
2007003,1645337,MENTOR,IP-00463369,12/10/2018,1/16/2019,IN,2993,2019,1,I,SMPX440,FTR,,,SMPX440,1,1
2007003,1645337,MENTOR,IP-00517596,3/8/2019,3/11/2019,IN,1546,2019,1,I,3505004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3505004BC,1,1
2007003,1645337,MENTOR,IP-00465223,8/25/2018,1/17/2019,IN,2993,2019,1,I,SMPX490,FTR,,,SMPX490,1,1
2007003,1645337,MENTOR,IP-00454356,1/7/2019,1/7/2019,IN,2993,2019,1,I,SMPX190,FTR,,,SMPX190,1,1
2007003,1645337,MENTOR,IP-00504299,2/25/2019,2/26/2019,IN,2993,2019,1,I,3503251BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503251BC,1,1
2007003,1645337,MENTOR,IP-00468615,6/15/2018,1/22/2019,IN,1546,2019,1,I,3503004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503004BC,1,1
2007003,1645337,MENTOR,IP-00467807,1/17/2019,1/21/2019,IN,2993,2019,1,I,3504254BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504254BC,1,1
2007003,1645337,MENTOR,IP-00481667,1/18/2019,2/5/2019,IN,2993,2019,1,I,3502501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502501BC,1,1
2007003,1645337,MENTOR,IP-00495383,1/22/2019,2/18/2019,IN,2993,2019,1,I,3502751BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502751BC,1,1
2007003,1645337,MENTOR,IP-00491247,1/15/2019,2/13/2019,IN,2993,2019,1,I,SMPX465,FTR,,,SMPX465,1,1
2007003,1645337,MENTOR,IP-00504625,2/26/2019,3/13/2019,M,1546,2019,1,I,3506004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3506004BC,1,1
2007003,1645337,MENTOR,IP-00466467,12/7/2018,1/18/2019,IN,2993,2019,1,I,3503754BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503754BC,1,1
2007003,1645337,MENTOR,IP-00476129,10/9/2018,1/29/2019,IN,2993,2019,1,I,SHPX465,FTR,,,SHPX465,1,1
2007003,1645337,MENTOR,IP-00507734,2/25/2018,2/28/2019,IN,2993,2019,1,I,3507235MC,FTR,,,3507235MC,1,1
2007003,1645337,MENTOR,IP-00483455,7/30/2018,2/5/2019,IN,2993,2019,1,I,3507320MC,FTR,,,3507320MC,1,1
2007003,1645337,MENTOR,IP-00470049,1/17/2019,1/23/2019,IN,2993,2019,1,I,3503001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503001BC,1,1
2007003,1645337,MENTOR,IP-00460676,7/9/2018,1/14/2019,IN,2993,2019,1,I,3505350BC,FTR,,,3505350BC,1,1
2007003,1645337,MENTOR,IP-00469171,1/17/2019,1/22/2019,IN,2993,2019,1,I,3502751BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502751BC,1,1
2007003,1645337,MENTOR,IP-00510294,2/4/2019,2/28/2019,IN,2993,2019,1,I,3504251BC,FTR,,,3504251BC,1,1
2007003,1645337,MENTOR,IP-00477762,1/12/2019,1/30/2019,IN,2993,2019,1,I,SHPX490,FTR,,,SHPX490,1,1
2007003,1645337,MENTOR,IP-00477757,1/12/2019,1/30/2019,IN,2993,2019,1,I,SHPX490,FTR,,,SHPX490,1,1
2007003,1645337,MENTOR,IP-00488725,12/3/2018,2/11/2019,IN,2993,2019,1,I,3503004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503004BC,1,1
2007003,1645337,MENTOR,IP-00477331,10/1/2018,1/30/2019,IN,1546,2019,1,I,SHPX415,FTR,,,SHPX415,1,1
2007003,1645337,MENTOR,IP-00474903,1/28/2019,1/28/2019,IN,1546,2019,1,I,SMPX405,FTR,,,SMPX405,1,1
2007003,1645337,MENTOR,IP-00474901,1/28/2019,1/28/2019,IN,1546,2019,1,I,SMPX405,FTR,,,SMPX405,1,1
2007003,1645337,MENTOR,IP-00467542,1/17/2019,1/21/2019,IN,2993,2019,1,I,SHPX465,FTR,,,SHPX465,1,1
2007003,1645337,MENTOR,IP-00456706,1/7/2019,1/7/2019,IN,2993,2019,1,I,SHPX355,FTR,,,SHPX355,1,1
2007003,1645337,MENTOR,IP-00476524,11/21/2018,1/29/2019,IN,2993,2019,1,I,3504754BC,FTR,,,3504754BC,1,1
2007003,1645337,MENTOR,IP-00457948,11/16/2018,1/11/2019,IN,2993,2019,1,I,3503751BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503751BC,1,1
2007003,1645337,MENTOR,IP-00454106,12/21/2018,1/7/2019,IN,2993,2019,1,I,3503504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503504BC,1,1
2007003,1645337,MENTOR,IP-00484648,2/4/2019,2/6/2019,IN,1546,2019,1,I,3504754BC,FTR,,,3504754BC,1,1
2007003,1645337,MENTOR,IP-00477855,10/22/2018,1/30/2019,IN,2993,2019,1,I,3502504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3502504BC,1,1
2007003,1645337,MENTOR,IP-00510082,3/4/2019,3/4/2019,IN,1546,2019,1,I,3505430BC,FTR,,,3505430BC,1,1
2007003,1645337,MENTOR,IP-00451782,9/18/2018,1/3/2019,IN,2993,2019,1,I,3505400BC,FTR,,,3505400BC,1,1
2007003,1645337,MENTOR,IP-00498522,6/1/2018,2/20/2019,IN,2993,2019,1,I,3507445MC,FTR,,,3507445MC,1,1
2007003,1645337,MENTOR,IP-00462090,1/14/2019,1/15/2019,IN,2993,2019,1,I,3507275MC,FTR,,,3507275MC,1,1
2007003,1645337,MENTOR,IP-00477905,1/25/2019,1/30/2019,IN,2993,2019,1,I,3504501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3504501BC,1,1
2007003,1645337,MENTOR,IP-00490287,1/22/2019,2/12/2019,IN,2993,2019,1,I,3507360MC,FTR,,,3507360MC,1,1
2007003,1645337,MENTOR,IP-00517605,1/17/2019,3/11/2019,IN,2993,2019,1,I,3504004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504004BC,1,1
2007003,1645337,MENTOR,IP-00459396,11/13/2018,1/11/2019,IN,2993,2019,1,I,3502504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3502504BC,1,1
2007003,1645337,MENTOR,IP-00486934,6/15/2018,1/22/2019,IN,1546,2019,1,I,3503004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503004BC,1,1
2007003,1645337,MENTOR,IP-00476236,1/28/2019,1/29/2019,IN,2993,2019,1,I,3508004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3508004BC,1,1
2007003,1645337,MENTOR,IP-00504630,12/15/2018,2/26/2019,IN,2993,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,1,1
2007003,1645337,MENTOR,IP-00504629,12/15/2018,2/26/2019,IN,2993,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,1,1
2007003,1645337,MENTOR,IP-00512023,11/12/2018,3/5/2019,IN,2978,2019,1,I,SHPX490,FTR,,,SHPX490,1,1
2007003,1645337,MENTOR,IP-00456834,10/1/2018,1/9/2019,IN,2993,2019,1,I,3506004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3506004BC,1,1
2007003,1645337,MENTOR,IP-00456826,10/1/2018,1/9/2019,IN,1546,2019,1,I,3506004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3506004BC,1,1
2007003,1645337,MENTOR,IP-00476525,11/21/2018,1/29/2019,IN,2993,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,1,1
2007003,1645337,MENTOR,IP-00495378,1/22/2019,2/18/2019,IN,2993,2019,1,I,3503001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503001BC,1,1
2007003,1645337,MENTOR,IP-00477721,1/30/2019,1/30/2019,IN,2993,2019,1,I,3504251BC,FTR,,,3504251BC,1,1
2007003,1645337,MENTOR,IP-00462092,1/14/2019,1/15/2019,IN,2993,2019,1,I,3507275MC,FTR,,,3507275MC,1,1
2007003,1645337,MENTOR,IP-00450820,12/31/2017,1/2/2019,IN,2993,2019,1,I,3505650BC,FTR,,,3505650BC,1,1
2007003,1645337,MENTOR,IP-00460500,1/14/2019,1/14/2019,IN,1546,2019,1,I,3505430BC,FTR,,,3505430BC,1,1
2007003,1645337,MENTOR,IP-00488726,12/3/2018,2/11/2019,IN,2993,2019,1,I,3503754BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503754BC,1,1
2007003,1645337,MENTOR,IP-00499772,4/27/2018,2/21/2019,IN,2993,2019,1,I,3503001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503001BC,1,1
2007003,1645337,MENTOR,IP-00495402,1/31/2019,2/18/2019,IN,2993,2019,1,I,3504004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504004BC,1,1
2007003,1645337,MENTOR,IP-00516248,11/26/2018,3/8/2019,IN,2993,2019,1,I,3503501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503501BC,1,1
2007003,1645337,MENTOR,IP-00505986,2/26/2019,2/27/2019,IN,1546,2019,1,I,3507004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3507004BC,1,1
2007003,1645337,MENTOR,IP-00460508,10/16/2018,1/14/2019,IN,2993,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,1,1
2007003,1645337,MENTOR,IP-00460512,10/16/2018,1/14/2019,IN,2993,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,1,1
2007003,1645337,MENTOR,IP-00516299,2/22/2019,3/8/2019,IN,2993,2019,1,I,3502751BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3502751BC,1,1
2007003,1645337,MENTOR,IP-00511828,3/4/2019,3/5/2019,IN,2993,2019,1,I,3506001BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3506001BC,1,1
2007003,1645337,MENTOR,IP-00467422,10/1/2018,1/21/2019,IN,2993,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,1,1
2007003,1645337,MENTOR,IP-00484789,12/1/2018,2/6/2019,IN,2993,2019,1,I,3504004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504004BC,1,1
2007003,1645337,MENTOR,IP-00470519,9/21/2018,1/23/2019,IN,2993,2019,1,I,3503251BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503251BC,1,1
2007003,1645337,MENTOR,IP-00511945,12/26/2018,3/5/2019,IN,2993,2019,1,I,3503004BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3503004BC,1,1
2007003,1645337,MENTOR,IP-00491686,1/17/2019,1/30/2019,IN,2993,2019,1,I,3505750BC,FTR,,,3505750BC,1,1
2007003,1645337,MENTOR,IP-00477970,1/17/2019,1/30/2019,IN,2993,2019,1,I,3505750BC,FTR,,,3505750BC,1,1
2007003,1645337,MENTOR,IP-00475897,1/16/2019,1/29/2019,IN,2993,2019,1,I,3504251BC,FTR,,,3504251BC,1,1
2007003,1645337,MENTOR,IP-00510164,11/1/2018,3/4/2019,IN,2993,2019,1,I,3503501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503501BC,1,1
2007003,1645337,MENTOR,IP-00510181,11/1/2018,3/4/2019,IN,2993,2019,1,I,3503501BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round Moderate Plus Profile,,3503501BC,1,1
2007003,1645337,MENTOR,IP-00507439,1/28/2019,2/28/2019,IN,2993,2019,1,I,3504504BC,FTR,Smooth Low Bleed Gel Filled Mammary - Round High Profile,,3504504BC,1,1
